CurveID,FitWallResist?,FitChloResist?,FitGamma*?,FitKc?,FitKo?,FitRd?,FitAlpha?,FitbetaPSII?,LimitState,Vcmax25,Jmax25,Rdlight25,Resistwp25,Resistch25,tpu25,gamma*25,fkc25,fko25,alpha,ha_vcmax,hd_vcmax,sv_vcmax,ha_jmax,hd_jmax,sv_jmax,ha_tpu,hd_tpu,sv_tpu,ha_gmeso,hd_gmeso,sv_gmeso,ha_darkresp,ha_stargamma,ha_kc,ha_ko,phifactor,thetafactor,betaPSII,numrubisco,numrubp,numtpu,NumSamplePoints,SumSquare,siteID,Latitude,Longitude,Elevation,yearsampled,sampledoy,GrowingSeasonStart,GrowingSeasonEnd,standage,CanopyHeight,LeafAreaIndex,species,avetimeresolution,avetimesampled,SampleHeight,Needleage,specificLAI,nitrogencontent,carboncontent,phosphoruscontent
besc-883.csv,1,0,0,0,0,1,0,1,RubiscoRuBpTpu,13.31357,54.626527,0,0,0,0.901526,3.743,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,0.991228,0.1,0.335554,6,3,1,10,20.127774,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,besc-883,1.783333,14.800694,-9999,-9999,-9999,-9999,-9999,-9999
besc-883.csv,1,0,1,0,0,1,1,1,RubiscoRuBpTpu,700,38.528495,0,7.146365,0,0.990487,0.017811,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,0.99122,0.124705,0.242447,1,3,6,10,8.065504,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,besc-883,1.783333,14.800694,-9999,-9999,-9999,-9999,-9999,-9999
besc-883.csv,1,1,0,0,0,1,0,1,RubiscoRuBpTpu,13.3407,54.736231,0,0,0,0.903363,3.743,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,0.991229,0.1,0.336246,6,3,1,10,20.13018,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,besc-883,1.783333,14.800694,-9999,-9999,-9999,-9999,-9999,-9999
besc-883.csv,1,1,1,0,0,1,1,1,RubiscoRuBpTpu,700,38.495307,0,7.146374,0,0.990485,0.017811,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,0.991211,0.125752,0.242446,1,3,6,10,8.065504,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,besc-883,1.783333,14.800694,-9999,-9999,-9999,-9999,-9999,-9999
ALightcurveNo,PARatZeroAnet,der_atPAR,Asat_ALight,ALightIntercept,der_atIntercept,der_atPARend,PhiPSIIsat_ALight,PhiPSIILightIntercep,der_atIntercept,der_atPhiPSIIend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,umolm-2s-1,umol/umol,umolm-2s-1,umolm-2s-1,umol/umol,umol/umol,NA,NA,umol-1m2s,umol-1m2s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,17.504446,0.041467,3.770727,-0.798709,0.050048,0,0.247407,9.447407,-5.999045,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Besc-886.csv,0,0,0,0,0,1,0,1,RubiscoRuBp,50.148948,63.381107,0,0,0,NaN,3.743,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,1.114193,0.758189,0.222374,5,7,0,12,40.201135,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,Besc-886,2.99697,10.131065,-9999,-9999,-9999,-9999,-9999,-9999
Besc-886.csv,0,0,1,0,0,1,1,1,RubiscoRuBpTpu,44.777944,32.815633,0.620898,0,0,2.15282,0.103826,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,1.11387,0.773089,0.116999,3,7,2,12,16.357414,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,Besc-886,2.99697,10.131065,-9999,-9999,-9999,-9999,-9999,-9999
Besc-886.csv,1,0,0,0,0,1,0,1,RubiscoRuBp,50.148945,63.380879,0,0,0,NaN,3.743,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,1.114193,0.758192,0.222374,5,7,0,12,40.201135,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,Besc-886,2.99697,10.131065,-9999,-9999,-9999,-9999,-9999,-9999
Besc-886.csv,1,0,1,0,0,1,1,1,RubiscoRuBpTpu,44.778218,32.816012,0.62092,0,0,2.15283,0.103848,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,1.11387,0.773088,0.117001,3,7,2,12,16.357414,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,Besc-886,2.99697,10.131065,-9999,-9999,-9999,-9999,-9999,-9999
Besc-886.csv,1,1,0,0,0,1,0,1,RubiscoRuBp,50.14967,63.382344,0,0,0,NaN,3.743,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,1.114194,0.758185,0.222377,5,7,0,12,40.201135,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,Besc-886,2.99697,10.131065,-9999,-9999,-9999,-9999,-9999,-9999
Besc-886.csv,1,1,1,0,0,1,1,1,RubiscoRuBpTpu,44.778023,32.815861,0.620902,0,0,2.152822,0.103841,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,1.11387,0.773087,0.117,3,7,2,12,16.357414,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,Besc-886,2.99697,10.131065,-9999,-9999,-9999,-9999,-9999,-9999
ALightcurveNo,PARatZeroAnet,der_atPAR,Asat_ALight,ALightIntercept,der_atIntercept,der_atPARend,PhiPSIIsat_ALight,PhiPSIILightIntercep,der_atIntercept,der_atPhiPSIIend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,umolm-2s-1,umol/umol,umolm-2s-1,umolm-2s-1,umol/umol,umol/umol,NA,NA,umol-1m2s,umol-1m2s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,56.225892,0.045417,6.494772,-3.100288,0.066027,0,0.007114,0.785885,-0.00067,-0.00012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
besc-88.csv,0,0,0,0,0,1,0,1,RubiscoRuBpTpu,25.741221,37.05658,0.070443,0,0,1.43369,3.743,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,1.011383,0.742429,0.420234,1,4,5,10,9.250541,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,besc-88,2,15.055694,-9999,-9999,-9999,-9999,-9999,-9999
besc-88.csv,0,0,1,0,0,1,1,1,RubiscoRuBpTpu,27.392076,30.25936,0.546134,0,0,1.298221,1.296593,27.238,16582,1,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,1.012005,0.744804,0.345309,1,4,5,10,5.513783,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,besc-88,2,15.055694,-9999,-9999,-9999,-9999,-9999,-9999
besc-88.csv,1,0,0,0,0,1,0,1,RubiscoRuBpTpu,25.741209,37.056564,0.070442,0,0,1.433689,3.743,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,1.011383,0.742429,0.420233,1,4,5,10,9.250541,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,besc-88,2,15.055694,-9999,-9999,-9999,-9999,-9999,-9999
besc-88.csv,1,0,1,0,0,1,1,1,RubiscoRuBpTpu,112.709057,44.730085,0.625641,3.185702,0,1.522007,0.226673,27.238,16582,1,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,1.018863,0.428378,0.323633,2,3,5,10,4.442746,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,besc-88,2,15.055694,-9999,-9999,-9999,-9999,-9999,-9999
besc-88.csv,1,1,0,0,0,1,0,1,RubiscoRuBpTpu,25.741221,37.05658,0.070443,0,0,1.43369,3.743,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,1.011383,0.742429,0.420234,1,4,5,10,9.250541,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,besc-88,2,15.055694,-9999,-9999,-9999,-9999,-9999,-9999
besc-88.csv,1,1,1,0,0,1,1,1,RubiscoRuBpTpu,110.662067,44.839681,0.628032,2.821243,0.275116,1.521599,0.234017,27.238,16582,1,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,1.018865,0.428026,0.324278,2,3,5,10,4.442218,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,besc-88,2,15.055694,-9999,-9999,-9999,-9999,-9999,-9999
ALightcurveNo,PARatZeroAnet,der_atPAR,Asat_ALight,ALightIntercept,der_atIntercept,der_atPARend,PhiPSIIsat_ALight,PhiPSIILightIntercep,der_atIntercept,der_atPhiPSIIend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,umolm-2s-1,umol/umol,umolm-2s-1,umolm-2s-1,umol/umol,umol/umol,NA,NA,umol-1m2s,umol-1m2s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,21.665628,0.037819,4.981655,-0.88848,0.044362,0.000004,0.056348,0.725753,-0.002252,-0.00004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
besc-892.csv,0,0,0,0,0,1,0,1,RubiscoRuBpTpu,28.050352,55.301514,0.046286,0,0,1.369138,3.743,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,0.995633,0.4112,0.421168,3,4,3,10,7.939745,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,besc-892,1.785185,15.665722,-9999,-9999,-9999,-9999,-9999,-9999
besc-892.csv,0,0,1,0,0,1,1,1,RubiscoRuBpTpu,29.311787,50.413969,0.499111,0,0,0.782262,2.413296,27.238,16582,1,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,0.995609,0.423096,0.387823,3,4,3,10,3.221028,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,besc-892,1.785185,15.665722,-9999,-9999,-9999,-9999,-9999,-9999
besc-892.csv,1,0,0,0,0,1,0,1,RubiscoRuBpTpu,45.635242,78.540994,0.564335,1.188367,0,1.571008,3.743,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,0.996039,0.394651,0.59074,3,4,3,10,7.211827,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,besc-892,1.785185,15.665722,-9999,-9999,-9999,-9999,-9999,-9999
besc-892.csv,1,0,1,0,0,1,1,1,RubiscoRuBpTpu,76.552091,33.42768,0.369801,2.69285,0,1.439516,0.091237,27.238,16582,1,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,0.995349,0.435538,0.259632,1,4,5,10,2.805074,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,besc-892,1.785185,15.665722,-9999,-9999,-9999,-9999,-9999,-9999
besc-892.csv,1,1,0,0,0,1,0,1,RubiscoRuBpTpu,45.635439,78.541193,0.564344,1.188372,0,1.571012,3.743,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,0.996039,0.394653,0.590743,3,4,3,10,7.211827,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,besc-892,1.785185,15.665722,-9999,-9999,-9999,-9999,-9999,-9999
besc-892.csv,1,1,1,0,0,1,1,1,RuBpTpu,-9999,33.395451,0.368683,2.693385,0,1.439887,0.08988,27.238,16582,1,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,0.995348,0.435545,0.25938,0,4,6,10,2.807252,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,besc-892,1.785185,15.665722,-9999,-9999,-9999,-9999,-9999,-9999
ALightcurveNo,PARatZeroAnet,der_atPAR,Asat_ALight,ALightIntercept,der_atIntercept,der_atPARend,PhiPSIIsat_ALight,PhiPSIILightIntercep,der_atIntercept,der_atPhiPSIIend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,umolm-2s-1,umol/umol,umolm-2s-1,umolm-2s-1,umol/umol,umol/umol,NA,NA,umol-1m2s,umol-1m2s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,18.908297,0.041438,5.018423,-0.825591,0.045825,0,0.294449,2.484089,-0.83296,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
besc-893.csv,0,0,0,0,0,1,0,1,RubiscoRuBpTpu,17.966379,51.95071,0,0,0,1.386119,3.743,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,1.046068,0.436011,0.431,6,3,1,10,17.210831,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,besc-893,1.887037,16.103889,-9999,-9999,-9999,-9999,-9999,-9999
besc-893.csv,0,0,1,0,0,1,1,1,RubiscoRuBpTpu,16.153356,33.682171,0,0,0,1.403341,0,27.238,16582,0.99961,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,1.046014,0.442773,0.281175,6,3,1,10,6.354969,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,besc-893,1.887037,16.103889,-9999,-9999,-9999,-9999,-9999,-9999
besc-893.csv,1,0,0,0,0,1,0,1,RubiscoRuBpTpu,17.96645,51.938065,0,0,0,1.386124,3.743,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,1.046063,0.436246,0.431002,6,3,1,10,17.210831,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,besc-893,1.887037,16.103889,-9999,-9999,-9999,-9999,-9999,-9999
besc-893.csv,1,0,1,0,0,1,1,1,RubiscoRuBpTpu,16.153382,33.682169,0,0,0,1.403344,0,27.238,16582,1,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,1.046014,0.442774,0.281176,6,3,1,10,6.354969,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,besc-893,1.887037,16.103889,-9999,-9999,-9999,-9999,-9999,-9999
besc-893.csv,1,1,0,0,0,1,0,1,RubiscoRuBpTpu,17.966398,51.950987,0,0,0,1.38612,3.743,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,1.046068,0.436007,0.431001,6,3,1,10,17.210831,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,besc-893,1.887037,16.103889,-9999,-9999,-9999,-9999,-9999,-9999
besc-893.csv,1,1,1,0,0,1,1,1,RubiscoRuBpTpu,16.153383,33.682171,0,0,0,1.403344,0,27.238,16582,0.156264,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,1.046014,0.442774,0.281176,6,3,1,10,6.354969,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,besc-893,1.887037,16.103889,-9999,-9999,-9999,-9999,-9999,-9999
ALightcurveNo,PARatZeroAnet,der_atPAR,Asat_ALight,ALightIntercept,der_atIntercept,der_atPARend,PhiPSIIsat_ALight,PhiPSIILightIntercep,der_atIntercept,der_atPhiPSIIend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,umolm-2s-1,umol/umol,umolm-2s-1,umolm-2s-1,umol/umol,umol/umol,NA,NA,umol-1m2s,umol-1m2s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,9.329552,0.047401,4.590355,-0.463355,0.051995,0,0.253012,9.975103,-6.520025,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
besc-894.csv,0,0,0,0,0,1,0,1,RubiscoRuBpTpu,22.660415,43.097841,1.122774,0,0,2.080851,3.743,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,1.037156,0.835802,0.34537,4,5,1,10,9.037933,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,besc-894,1.888889,14.94575,-9999,-9999,-9999,-9999,-9999,-9999
besc-894.csv,0,0,1,0,0,1,1,1,RubiscoRuBpTpu,21.12172,31.80696,1.40642,0,0,2.20522,0,27.238,16582,0.344258,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,1.038805,0.829639,0.253094,4,5,1,10,3.988615,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,besc-894,1.888889,14.94575,-9999,-9999,-9999,-9999,-9999,-9999
besc-894.csv,1,0,0,0,0,1,0,1,RubiscoRuBp,22.569017,43.020485,1.112986,0,0,NaN,3.743,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,1.037166,0.835723,0.344716,5,5,0,10,9.179548,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,besc-894,1.888889,14.94575,-9999,-9999,-9999,-9999,-9999,-9999
besc-894.csv,1,0,1,0,0,1,1,1,RubiscoRuBpTpu,21.106398,31.78521,1.402736,0.000011,0,2.203617,0,27.238,16582,0.764537,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,1.038807,0.829608,0.25291,3,5,2,10,3.989054,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,besc-894,1.888889,14.94575,-9999,-9999,-9999,-9999,-9999,-9999
besc-894.csv,1,1,0,0,0,1,0,1,RubiscoRuBpTpu,22.660425,43.097855,1.122776,0,0,2.080851,3.743,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,1.037156,0.835802,0.345371,4,5,1,10,9.037933,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,besc-894,1.888889,14.94575,-9999,-9999,-9999,-9999,-9999,-9999
besc-894.csv,1,1,1,0,0,1,1,1,RubiscoRuBpTpu,22.827667,31.823245,1.409125,0,0.465064,2.206752,0,27.238,16582,0.357826,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,1.038803,0.829662,0.253232,4,5,1,10,3.980138,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,besc-894,1.888889,14.94575,-9999,-9999,-9999,-9999,-9999,-9999
ALightcurveNo,PARatZeroAnet,der_atPAR,Asat_ALight,ALightIntercept,der_atIntercept,der_atPARend,PhiPSIIsat_ALight,PhiPSIILightIntercep,der_atIntercept,der_atPhiPSIIend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,umolm-2s-1,umol/umol,umolm-2s-1,umolm-2s-1,umol/umol,umol/umol,NA,NA,umol-1m2s,umol-1m2s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,42.218884,0.040103,5.667508,-1.860764,0.047709,0.000002,0.351127,9.959704,-6.68724,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
besc-898.csv,0,0,0,0,0,1,0,1,RubiscoRuBpTpu,22.952302,61.081294,1.343893,0,0,2.392512,3.743,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,0.978475,0.624271,0.491634,5,4,1,10,8.019131,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,besc-898,2.105556,13.70725,-9999,-9999,-9999,-9999,-9999,-9999
besc-898.csv,0,0,1,0,0,1,1,1,RubiscoRuBpTpu,21.369486,45.884391,1.598045,0,0,2.483485,0,27.238,16582,0.999999,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,0.978903,0.624575,0.369985,4,4,2,10,4.116512,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,besc-898,2.105556,13.70725,-9999,-9999,-9999,-9999,-9999,-9999
besc-898.csv,1,0,0,0,0,1,0,1,RubiscoRuBpTpu,22.95234,61.081999,1.343902,0,0,2.392516,3.743,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,0.978476,0.624261,0.491635,5,4,1,10,8.019131,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,besc-898,2.105556,13.70725,-9999,-9999,-9999,-9999,-9999,-9999
besc-898.csv,1,0,1,0,0,1,1,1,RubiscoRuBpTpu,21.369476,45.88438,1.598042,0,0,2.483484,0,27.238,16582,1,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,0.978903,0.624575,0.369985,4,4,2,10,4.116512,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,besc-898,2.105556,13.70725,-9999,-9999,-9999,-9999,-9999,-9999
besc-898.csv,1,1,0,0,0,1,0,1,RubiscoRuBpTpu,22.952321,61.081877,1.343898,0,0,2.392514,3.743,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,0.978476,0.624262,0.491635,5,4,1,10,8.019131,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,besc-898,2.105556,13.70725,-9999,-9999,-9999,-9999,-9999,-9999
besc-898.csv,1,1,1,0,0,1,1,1,RubiscoRuBpTpu,21.36949,45.884337,1.598046,0,0,2.483485,0,27.238,16582,1,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,0.978903,0.624577,0.369985,4,4,2,10,4.116512,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,besc-898,2.105556,13.70725,-9999,-9999,-9999,-9999,-9999,-9999
ALightcurveNo,PARatZeroAnet,der_atPAR,Asat_ALight,ALightIntercept,der_atIntercept,der_atPARend,PhiPSIIsat_ALight,PhiPSIILightIntercep,der_atIntercept,der_atPhiPSIIend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,umolm-2s-1,umol/umol,umolm-2s-1,umolm-2s-1,umol/umol,umol/umol,NA,NA,umol-1m2s,umol-1m2s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,34.053346,0.050128,6.242881,-1.952134,0.065121,0.000003,0.289675,9.989766,-6.793562,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
besc-902.csv,0,0,0,0,0,1,0,1,RubiscoRuBpTpu,65.343149,114.219396,2.973975,0,0,4.668511,3.743,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,1.0955,0.770923,0.429225,2,7,1,10,6.887831,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,besc-902,2.003704,13.652333,-9999,-9999,-9999,-9999,-9999,-9999
besc-902.csv,0,0,1,0,0,1,0,1,RubiscoRuBp,60.435254,95.038819,2.785666,0,0,NaN,2.346108,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,1.095602,0.773908,0.358416,3,7,0,10,5.727286,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,besc-902,2.003704,13.652333,-9999,-9999,-9999,-9999,-9999,-9999
besc-902.csv,1,0,0,0,0,1,0,1,RubiscoRuBpTpu,65.34201,114.217408,2.97381,0,0,4.66843,3.743,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,1.0955,0.770923,0.429217,2,7,1,10,6.887831,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,besc-902,2.003704,13.652333,-9999,-9999,-9999,-9999,-9999,-9999
besc-902.csv,1,0,1,0,0,1,0,1,RubiscoRuBp,138.038577,84.602647,2.908648,1.481742,0,NaN,0.510836,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,1.096166,0.770344,0.317936,3,7,0,10,3.964347,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,besc-902,2.003704,13.652333,-9999,-9999,-9999,-9999,-9999,-9999
besc-902.csv,1,1,0,0,0,1,0,1,RubiscoRuBpTpu,65.343151,114.219397,2.973975,0,0,4.668511,3.743,27.238,16582,0,65.33,0,0,43.54,0,0,53.1,201.8,0.65,49.6,437.4,1.4,46.39,24.46,80.99,23.72,1.0955,0.770923,0.429225,2,7,1,10,6.887831,-9999,-9999,-9999,-9999,2014,178,-9999,-9999,-9999,-9999,-9999,besc-902,2.003704,13.652333,-9999,-9999,-9999,-9999,-9999,-9999
